Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.94 [1.66-2.28],5.943e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.85 [1.64-2.08],9.534e-20,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.80 [1.62-2.00],1.366e-23,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.78 [1.59-1.99],4.533e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.74 [1.58-1.91],1.023e-25,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.70 [1.55-1.86],1.383e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.68 [1.54-1.84],3.731e-24,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.67 [1.51-1.86],2.901e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.66 [1.51-1.82],4.503e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.52 [1.38-1.68],5.591e-11,***,Glycoprotein Acetyls
L-HDL-PL%,1.52 [1.39-1.66],2.573e-15,***,Phospholipids to Total-Lipids in Large HDL percentage
Creatinine,1.52 [1.38-1.66],9.752e-14,***,Creatinine
XS-VLDL-PL%,1.47 [1.33-1.63],4.206e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,1.42 [1.28-1.58],1.317e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.40 [1.25-1.57],8.875e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.40 [1.26-1.55],2.232e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-TG%,1.38 [1.22-1.55],0.023,*,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.38 [1.25-1.52],2.259e-05,***,Triglycerides in Small HDL
M-HDL-PL%,1.36 [1.24-1.50],7.999e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG,1.35 [1.23-1.48],9.158e-05,***,Triglycerides in Medium HDL
TG/PG,1.35 [1.21-1.50],0.005,**,Triglycerides to Phosphoglycerides ratio
HDL-TG,1.33 [1.21-1.46],5.566e-04,***,Triglycerides in HDL
MUFA,1.31 [1.19-1.44],0.009,**,Monounsaturated Fatty Acids
XS-VLDL-TG,1.30 [1.18-1.42],0.005,**,Triglycerides in Very Small VLDL
XL-VLDL-TG,1.29 [1.18-1.42],0.014,*,Triglycerides in Very Large VLDL
S-VLDL-TG,1.29 [1.17-1.42],0.042,*,Triglycerides in Small VLDL
XXL-VLDL-PL,1.28 [1.17-1.40],0.023,*,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.27 [1.16-1.39],0.018,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.27 [1.16-1.39],0.032,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-HDL-CE%,0.78 [0.72-0.85],8.854e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-CE%,0.77 [0.71-0.85],0.005,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-C,0.76 [0.69-0.84],0.020,*,Cholesterol in Medium LDL
M-HDL-C%,0.76 [0.69-0.83],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-CE,0.75 [0.68-0.83],0.003,**,Cholesteryl Esters in LDL
Total-FC,0.75 [0.68-0.83],0.002,**,Total-Free Cholesterol
S-LDL-PL,0.75 [0.67-0.83],0.010,*,Phospholipids in Small LDL
L-HDL-CE%,0.75 [0.69-0.80],1.279e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-L,0.74 [0.68-0.82],3.689e-04,***,Total-Lipids in LDL
Total-C,0.74 [0.68-0.82],1.836e-04,***,Total-Cholesterol
Remnant-C,0.74 [0.67-0.82],4.173e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-PL%,0.74 [0.67-0.82],0.001,**,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-C,0.74 [0.67-0.82],0.002,**,Cholesterol in Small LDL
Total-CE,0.74 [0.67-0.81],9.579e-05,***,Total-Esterified Cholesterol
ApoB,0.74 [0.67-0.82],8.649e-04,***,Apolipoprotein B
Unsaturation,0.74 [0.66-0.81],6.719e-04,***,Degree of Unsaturation
L-HDL-C%,0.74 [0.68-0.79],1.425e-10,***,Cholesterol to Total-Lipids in Large HDL percentage
Non-HDL-C,0.73 [0.67-0.81],3.361e-05,***,Total-Cholesterol Minus HDL-C
LDL-P,0.73 [0.66-0.82],0.003,**,Concentration of LDL Particles
ApoB/ApoA1,0.73 [0.66-0.81],0.001,**,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-CE,0.73 [0.66-0.81],1.370e-04,***,Cholesteryl Esters in Large LDL
LDL-C,0.73 [0.66-0.80],1.931e-05,***,LDL Cholesterol
L-LDL-L,0.72 [0.66-0.80],1.816e-05,***,Total-Lipids in Large LDL
L-LDL-P,0.72 [0.65-0.81],0.001,**,Concentration of Large LDL Particles
S-HDL-CE%,0.71 [0.65-0.78],4.254e-08,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LDL-PL,0.71 [0.64-0.79],9.045e-06,***,Phospholipids in LDL
M-VLDL-CE%,0.71 [0.67-0.76],5.036e-21,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-C,0.71 [0.64-0.78],1.556e-06,***,Cholesterol in Large LDL
XS-VLDL-FC%,0.71 [0.66-0.76],1.116e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C,0.71 [0.63-0.79],1.655e-04,***,Cholesterol in Very Small VLDL
IDL-FC%,0.71 [0.65-0.77],1.251e-10,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC%,0.70 [0.65-0.76],3.006e-15,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.69 [0.63-0.75],7.238e-10,***,Clinical LDL Cholesterol
IDL-L,0.68 [0.62-0.76],2.275e-08,***,Total-Lipids in IDL
S-HDL-C%,0.68 [0.62-0.75],9.418e-11,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-PL,0.68 [0.61-0.75],5.155e-08,***,Phospholipids in Large LDL
IDL-PL,0.68 [0.61-0.76],4.063e-07,***,Phospholipids in IDL
M-LDL-C%,0.68 [0.62-0.73],2.370e-17,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.68 [0.62-0.73],1.437e-15,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C,0.67 [0.61-0.75],1.916e-07,***,Cholesterol in Medium VLDL
PUFA%,0.67 [0.61-0.73],3.131e-14,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.67 [0.62-0.73],6.545e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.67 [0.62-0.73],4.993e-17,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-FC%,0.67 [0.62-0.73],1.877e-16,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE,0.67 [0.60-0.75],5.277e-07,***,Cholesteryl Esters in Very Small VLDL
M-LDL-FC,0.67 [0.60-0.74],1.354e-08,***,Free Cholesterol in Medium LDL
M-VLDL-C%,0.66 [0.61-0.71],2.355e-21,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.66 [0.61-0.72],3.442e-17,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-VLDL-C%,0.66 [0.59-0.73],4.193e-09,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.65 [0.57-0.75],5.204e-04,***,Free Cholesterol in Very Large HDL
XL-HDL-CE,0.65 [0.56-0.77],0.049,*,Cholesteryl Esters in Very Large HDL
Omega-6%,0.65 [0.60-0.71],1.540e-17,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.65 [0.60-0.70],1.414e-22,***,Cholesterol to Total-Lipids in IDL percentage
LDL-FC,0.65 [0.59-0.72],4.152e-11,***,Free Cholesterol in LDL
IDL-CE,0.65 [0.58-0.72],3.393e-11,***,Cholesteryl Esters in IDL
IDL-P,0.65 [0.58-0.72],5.155e-09,***,Concentration of IDL Particles
IDL-C,0.65 [0.59-0.72],1.081e-11,***,Cholesterol in IDL
M-VLDL-FC%,0.65 [0.59-0.70],3.448e-19,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-CE%,0.64 [0.59-0.70],2.724e-17,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-FC,0.64 [0.58-0.72],7.252e-11,***,Free Cholesterol in Small LDL
XL-HDL-C,0.64 [0.55-0.75],0.009,**,Cholesterol in Very Large HDL
L-LDL-FC,0.64 [0.57-0.71],1.873e-11,***,Free Cholesterol in Large LDL
L-VLDL-CE%,0.64 [0.57-0.71],7.829e-12,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.64 [0.56-0.72],7.093e-08,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-FC,0.63 [0.56-0.70],1.135e-11,***,Free Cholesterol in IDL
L-LDL-FC%,0.62 [0.57-0.67],5.704e-26,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.62 [0.57-0.67],2.648e-26,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-C%,0.62 [0.56-0.67],1.247e-21,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.61 [0.57-0.67],4.005e-26,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE,0.61 [0.55-0.68],6.891e-13,***,Cholesteryl Esters in Medium VLDL
PUFA/MUFA,0.61 [0.55-0.67],3.222e-16,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-FC%,0.60 [0.55-0.66],1.367e-23,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.58 [0.53-0.64],6.554e-22,***,Phospholipids to Total-Lipids in Small VLDL percentage
LA%,0.58 [0.53-0.63],1.206e-27,***,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-CE%,0.58 [0.51-0.65],3.083e-15,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.57 [0.50-0.64],2.741e-14,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
