Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.12 [1.00-1.25],1.000,,Leucine
Total-BCAA,1.09 [0.97-1.23],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,1.07 [0.95-1.20],1.000,,Isoleucine
M-LDL-TG%,1.07 [0.95-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
His,1.02 [0.91-1.15],1.000,,Histidine
VLDL-CE,0.97 [0.86-1.08],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.95 [0.85-1.07],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.95 [0.84-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.92 [0.81-1.03],1.000,,Total-Esterified Cholesterol
HDL-CE,0.89 [0.78-1.02],1.000,,Cholesteryl Esters in HDL
