Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.11 [1.06-1.17],1.000,,Leucine
Ile,1.11 [1.06-1.16],1.000,,Isoleucine
Total-BCAA,1.10 [1.05-1.16],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,1.09 [1.04-1.14],1.000,,Tyrosine
M-LDL-PL%,1.04 [0.99-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-FC,0.98 [0.93-1.03],1.000,,Total-Free Cholesterol
LDL-FC,0.98 [0.93-1.03],1.000,,Free Cholesterol in LDL
M-LDL-FC%,0.95 [0.90-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.94 [0.89-1.00],1.000,,Free Cholesterol in HDL
Albumin,0.93 [0.88-0.97],1.000,,Albumin
