Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.10 [1.02-1.19],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.07 [0.99-1.16],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.03 [0.95-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.02 [0.94-1.10],1.000,,Alanine
L-VLDL-TG%,1.00 [0.93-1.08],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.96 [0.89-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.93 [0.86-1.00],1.000,,VLDL Cholesterol
Remnant-C,0.90 [0.84-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.89 [0.81-0.96],1.000,,Cholesteryl Esters in HDL
Total-C,0.88 [0.81-0.94],1.000,,Total-Cholesterol
