Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.21 [1.18-1.25],5.070e-43,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.21 [1.18-1.24],4.029e-41,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.20 [1.17-1.24],1.538e-41,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.19 [1.16-1.22],2.127e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.17 [1.14-1.21],1.962e-24,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.17 [1.14-1.20],2.598e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.16 [1.13-1.19],3.411e-24,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.15 [1.12-1.18],2.485e-20,***,Glycoprotein Acetyls
S-LDL-TG%,1.15 [1.12-1.18],3.867e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.14 [1.11-1.17],7.657e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.14 [1.11-1.17],8.962e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.13 [1.10-1.16],8.945e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.13 [1.10-1.16],2.438e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.10 [1.08-1.13],1.013e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.10 [1.07-1.13],1.935e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
Creatinine,1.10 [1.07-1.13],6.841e-05,***,Creatinine
TG/PG,1.10 [1.07-1.13],1.726e-05,***,Triglycerides to Phosphoglycerides ratio
L-HDL-PL%,1.09 [1.07-1.12],7.576e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.09 [1.06-1.12],4.719e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,1.08 [1.05-1.11],0.007,**,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,1.08 [1.05-1.11],0.025,*,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.07 [1.05-1.10],0.028,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-CE,0.93 [0.91-0.96],0.040,*,Cholesteryl Esters in VLDL
S-HDL-PL,0.93 [0.91-0.96],0.032,*,Phospholipids in Small HDL
S-VLDL-FC,0.93 [0.91-0.95],0.005,**,Free Cholesterol in Small VLDL
M-HDL-PL,0.93 [0.90-0.95],0.016,*,Phospholipids in Medium HDL
XS-VLDL-FC%,0.93 [0.91-0.95],3.820e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.93 [0.90-0.95],0.001,**,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-FC,0.93 [0.90-0.95],0.001,**,Free Cholesterol in Medium VLDL
S-HDL-L,0.92 [0.90-0.95],3.096e-04,***,Total-Lipids in Small HDL
S-VLDL-CE%,0.92 [0.90-0.95],6.012e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-CE%,0.92 [0.90-0.95],4.827e-05,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3%,0.92 [0.90-0.95],6.388e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.92 [0.90-0.95],3.490e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-P,0.92 [0.90-0.95],1.099e-04,***,Concentration of Small LDL Particles
Omega-3,0.92 [0.90-0.94],2.592e-04,***,Omega-3 Fatty Acids
Omega-6%,0.92 [0.90-0.94],4.880e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL,0.92 [0.89-0.95],0.007,**,Phospholipids in Large HDL
XL-HDL-C,0.92 [0.89-0.94],0.003,**,Cholesterol in Very Large HDL
M-HDL-L,0.92 [0.89-0.94],5.857e-05,***,Total-Lipids in Medium HDL
S-HDL-CE%,0.91 [0.89-0.94],2.948e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-C,0.91 [0.89-0.94],4.573e-06,***,Cholesterol in Very Small VLDL
M-HDL-CE%,0.91 [0.89-0.94],6.334e-07,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-FC,0.91 [0.89-0.94],1.929e-06,***,Free Cholesterol in Small HDL
L-LDL-P,0.91 [0.89-0.94],1.272e-06,***,Concentration of Large LDL Particles
DHA%,0.91 [0.89-0.94],2.200e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
