Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.23 [1.14-1.34],0.130,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.20 [1.10-1.30],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.18 [1.09-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.09 [1.00-1.18],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.03 [0.94-1.12],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.89 [0.82-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.86 [0.79-0.94],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.85 [0.78-0.92],1.000,,Total-Cholesterol Minus HDL-C
IDL-C%,0.83 [0.77-0.90],0.291,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.82 [0.76-0.88],0.061,,Cholesteryl Esters to Total-Lipids in IDL percentage
