Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE%,1.19 [0.98-1.44],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.11 [0.92-1.34],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,1.04 [0.88-1.24],1.000,,Glutamine
Gly,1.04 [0.89-1.23],1.000,,Glycine
His,1.04 [0.88-1.23],1.000,,Histidine
PUFA/MUFA,0.99 [0.82-1.20],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LDL-CE,0.95 [0.80-1.13],1.000,,Cholesteryl Esters in LDL
Total-CE,0.92 [0.77-1.10],1.000,,Total-Esterified Cholesterol
VLDL-CE,0.91 [0.76-1.09],1.000,,Cholesteryl Esters in VLDL
M-VLDL-TG%,0.86 [0.72-1.02],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
