Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.13 [1.06-1.20],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.12 [1.06-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.04 [0.98-1.11],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-C%,1.01 [0.95-1.08],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.00 [0.95-1.06],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
VLDL-C,0.94 [0.88-0.99],1.000,,VLDL Cholesterol
Remnant-C,0.91 [0.86-0.96],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.88 [0.83-0.94],1.000,,Total-Cholesterol
IDL-CE%,0.88 [0.83-0.93],0.610,,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-FC,0.87 [0.82-0.92],0.829,,Free Cholesterol in Medium LDL
