Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.65 [1.38-1.97],0.006,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.61 [1.36-1.91],0.011,*,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.60 [1.32-1.94],0.420,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.55 [1.31-1.84],0.079,,Triglycerides to Total-Lipids in Medium LDL percentage
Citrate,1.02 [0.83-1.24],1.000,,Citrate
IDL-C%,0.64 [0.55-0.75],0.004,**,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.64 [0.54-0.75],0.013,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.61 [0.52-0.72],3.433e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
LDL-L,0.60 [0.49-0.72],0.010,**,Total-Lipids in LDL
Non-HDL-C,0.60 [0.50-0.72],0.008,**,Total-Cholesterol Minus HDL-C
LDL-CE,0.59 [0.49-0.71],0.011,*,Cholesteryl Esters in LDL
IDL-CE%,0.59 [0.50-0.69],1.125e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Clinical LDL-C,0.59 [0.49-0.70],0.001,**,Clinical LDL Cholesterol
LDL-C,0.58 [0.49-0.70],0.004,**,LDL Cholesterol
Total-FC,0.58 [0.48-0.71],0.012,*,Total-Free Cholesterol
M-LDL-FC,0.58 [0.47-0.71],0.022,*,Free Cholesterol in Medium LDL
LDL-PL,0.58 [0.47-0.70],0.010,**,Phospholipids in LDL
L-LDL-L,0.58 [0.48-0.70],0.003,**,Total-Lipids in Large LDL
Total-C,0.58 [0.48-0.69],9.010e-04,***,Total-Cholesterol
IDL-FC,0.57 [0.46-0.70],0.029,*,Free Cholesterol in IDL
Total-CE,0.57 [0.47-0.68],5.002e-04,***,Total-Esterified Cholesterol
L-LDL-CE,0.57 [0.47-0.69],0.003,**,Cholesteryl Esters in Large LDL
L-LDL-C,0.56 [0.47-0.68],0.001,**,Cholesterol in Large LDL
L-LDL-PL,0.56 [0.46-0.69],0.003,**,Phospholipids in Large LDL
IDL-PL,0.56 [0.45-0.69],0.020,*,Phospholipids in IDL
LDL-FC,0.56 [0.46-0.68],0.002,**,Free Cholesterol in LDL
IDL-L,0.56 [0.46-0.68],0.001,**,Total-Lipids in IDL
IDL-P,0.56 [0.45-0.69],0.029,*,Concentration of IDL Particles
L-LDL-FC,0.54 [0.44-0.66],7.290e-04,***,Free Cholesterol in Large LDL
IDL-C,0.54 [0.44-0.66],1.970e-04,***,Cholesterol in IDL
IDL-CE,0.52 [0.43-0.64],5.919e-05,***,Cholesteryl Esters in IDL
