Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [0.99-1.33],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.07 [0.92-1.25],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.06 [0.91-1.24],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-CE%,1.04 [0.90-1.21],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.03 [0.89-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.96 [0.82-1.13],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.95 [0.81-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.90 [0.78-1.05],1.000,,Cholesteryl Esters in LDL
VLDL-CE,0.89 [0.77-1.04],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.88 [0.76-1.02],1.000,,Total-Esterified Cholesterol
