Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.32 [1.23-1.42],1.867e-09,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.32 [1.23-1.42],6.794e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.32 [1.22-1.42],2.548e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.30 [1.21-1.40],3.732e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.30 [1.21-1.40],2.964e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.30 [1.20-1.41],5.504e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.29 [1.20-1.39],4.388e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.29 [1.20-1.39],8.539e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.29 [1.18-1.40],0.001,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,1.28 [1.19-1.38],2.081e-05,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.27 [1.18-1.37],1.142e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.27 [1.18-1.37],6.754e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.26 [1.18-1.35],1.620e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.25 [1.17-1.35],1.770e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.25 [1.17-1.34],1.777e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.25 [1.16-1.34],3.454e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.25 [1.16-1.34],0.001,**,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.25 [1.15-1.35],0.016,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.84 [0.79-0.90],0.025,*,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.83 [0.78-0.89],0.041,*,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-FC%,0.83 [0.78-0.89],0.012,*,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.83 [0.77-0.88],0.012,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-C%,0.83 [0.77-0.88],0.007,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-FC,0.83 [0.77-0.89],0.032,*,Free Cholesterol in Medium LDL
S-LDL-FC,0.82 [0.77-0.88],0.017,*,Free Cholesterol in Small LDL
L-LDL-CE,0.82 [0.77-0.88],0.017,*,Cholesteryl Esters in Large LDL
Clinical LDL-C,0.82 [0.77-0.88],0.006,**,Clinical LDL Cholesterol
Omega-6,0.82 [0.76-0.88],0.031,*,Omega-6 Fatty Acids
L-LDL-L,0.82 [0.77-0.88],0.011,*,Total-Lipids in Large LDL
LDL-size,0.82 [0.77-0.88],0.010,*,Average Diameter for LDL Particles
M-HDL-CE%,0.82 [0.76-0.88],0.003,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.82 [0.77-0.87],5.984e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-PL,0.82 [0.76-0.88],0.024,*,Total-Phospholipids in Lipoprotein Particles
L-LDL-PL,0.82 [0.76-0.88],0.008,**,Phospholipids in Large LDL
Total-FC,0.81 [0.76-0.88],0.004,**,Total-Free Cholesterol
PC,0.81 [0.76-0.88],0.021,*,Phosphatidylcholines
PUFA,0.81 [0.76-0.88],0.010,**,Polyunsaturated Fatty Acids
L-LDL-C,0.81 [0.76-0.87],0.002,**,Cholesterol in Large LDL
L-VLDL-CE%,0.81 [0.75-0.87],0.004,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-PL,0.81 [0.74-0.87],0.034,*,Phospholipids in HDL
Cholines,0.81 [0.75-0.87],0.004,**,Total-Cholines
HDL-P,0.81 [0.75-0.87],0.009,**,Concentration of HDL Particles
M-LDL-FC%,0.81 [0.75-0.86],1.048e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-PL,0.80 [0.75-0.87],0.001,**,Phospholipids in IDL
L-HDL-CE%,0.80 [0.75-0.86],1.504e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
ApoA1,0.80 [0.74-0.87],0.011,*,Apolipoprotein A1
M-HDL-CE,0.80 [0.74-0.87],0.006,**,Cholesteryl Esters in Medium HDL
M-VLDL-PL%,0.80 [0.75-0.86],1.273e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,0.80 [0.74-0.86],0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,0.80 [0.74-0.86],2.403e-04,***,Linoleic Acid to Total-Fatty Acids percentage
LDL-FC,0.80 [0.74-0.86],1.823e-04,***,Free Cholesterol in LDL
DHA,0.80 [0.74-0.87],0.008,**,Docosahexaenoic Acid
M-HDL-C,0.80 [0.74-0.86],0.004,**,Cholesterol in Medium HDL
M-VLDL-C%,0.80 [0.75-0.85],4.941e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.80 [0.75-0.85],2.784e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-L,0.80 [0.74-0.86],9.229e-05,***,Total-Lipids in IDL
M-HDL-FC,0.80 [0.73-0.86],0.006,**,Free Cholesterol in Medium HDL
