Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.31 [1.26-1.36],2.123e-41,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.31 [1.26-1.36],3.180e-40,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.30 [1.25-1.35],1.748e-41,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.29 [1.25-1.34],4.820e-35,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.26 [1.21-1.31],5.185e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.25 [1.20-1.30],2.310e-23,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.23 [1.19-1.28],8.488e-23,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.23 [1.18-1.28],2.402e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Creatinine,1.23 [1.18-1.28],8.605e-19,***,Creatinine
S-LDL-TG%,1.20 [1.16-1.25],4.233e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.19 [1.14-1.23],6.423e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.18 [1.13-1.23],4.328e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,1.16 [1.11-1.21],1.684e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.14 [1.10-1.19],5.073e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.14 [1.09-1.18],1.475e-05,***,Glycoprotein Acetyls
S-HDL-PL%,1.12 [1.08-1.17],6.146e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.12 [1.08-1.17],6.629e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
Unsaturation,0.90 [0.87-0.94],0.036,*,Degree of Unsaturation
M-LDL-FC%,0.89 [0.86-0.93],7.350e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-C%,0.89 [0.86-0.93],0.003,**,Cholesterol to Total-Lipids in Large VLDL percentage
HDL-L,0.89 [0.86-0.93],0.044,*,Total-Lipids in HDL
S-VLDL-P,0.89 [0.86-0.93],0.004,**,Concentration of Small VLDL Particles
L-VLDL-CE%,0.89 [0.86-0.93],0.002,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.89 [0.86-0.92],1.917e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-CE%,0.89 [0.86-0.93],0.001,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE%,0.89 [0.86-0.92],6.833e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-FC,0.89 [0.85-0.93],0.010,*,Free Cholesterol in Medium HDL
XS-VLDL-PL,0.89 [0.85-0.92],3.610e-04,***,Phospholipids in Very Small VLDL
S-LDL-FC%,0.89 [0.86-0.92],1.883e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.89 [0.85-0.92],4.498e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-C,0.88 [0.85-0.92],2.547e-04,***,Cholesterol in Large VLDL
DHA,0.88 [0.85-0.92],5.311e-04,***,Docosahexaenoic Acid
XL-VLDL-C,0.88 [0.85-0.92],1.416e-04,***,Cholesterol in Very Large VLDL
XL-VLDL-FC%,0.88 [0.85-0.92],2.248e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.88 [0.85-0.91],9.756e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-FC%,0.88 [0.85-0.91],6.404e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-L,0.88 [0.85-0.91],2.051e-05,***,Total-Lipids in VLDL
ApoA1,0.88 [0.84-0.91],1.490e-04,***,Apolipoprotein A1
HDL-FC,0.88 [0.84-0.92],9.601e-04,***,Free Cholesterol in HDL
SFA,0.88 [0.84-0.91],1.714e-06,***,Saturated Fatty Acids
HDL-CE,0.87 [0.84-0.91],3.388e-04,***,Cholesteryl Esters in HDL
S-HDL-C%,0.87 [0.84-0.91],1.004e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
HDL-C,0.87 [0.84-0.91],1.899e-04,***,HDL Cholesterol
S-VLDL-L,0.87 [0.84-0.91],1.272e-06,***,Total-Lipids in Small VLDL
XL-HDL-C%,0.87 [0.84-0.91],4.184e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Albumin,0.87 [0.84-0.90],1.193e-08,***,Albumin
VLDL-PL,0.87 [0.83-0.90],1.553e-07,***,Phospholipids in VLDL
S-HDL-PL,0.87 [0.83-0.90],7.636e-08,***,Phospholipids in Small HDL
L-VLDL-CE,0.87 [0.83-0.90],1.801e-07,***,Cholesteryl Esters in Large VLDL
Total-FA,0.86 [0.83-0.90],4.960e-09,***,Total-Fatty Acids
XL-VLDL-C%,0.86 [0.83-0.90],2.202e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.86 [0.83-0.90],8.311e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-CE%,0.86 [0.83-0.89],3.108e-10,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.86 [0.83-0.89],1.282e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-P,0.86 [0.82-0.89],1.613e-09,***,Concentration of VLDL Particles
XS-VLDL-L,0.86 [0.82-0.89],1.051e-09,***,Total-Lipids in Very Small VLDL
XL-HDL-CE%,0.85 [0.82-0.88],2.495e-13,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-CE,0.85 [0.82-0.89],7.507e-10,***,Cholesteryl Esters in Very Large VLDL
S-VLDL-CE%,0.85 [0.82-0.88],6.327e-14,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-L,0.85 [0.82-0.88],6.060e-12,***,Total-Lipids in Small HDL
ApoB/ApoA1,0.85 [0.82-0.88],1.497e-11,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-FC%,0.85 [0.81-0.88],4.811e-11,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-P,0.84 [0.81-0.88],8.077e-12,***,Concentration of Very Small VLDL Particles
VLDL-FC,0.84 [0.81-0.88],1.528e-12,***,Free Cholesterol in VLDL
XS-VLDL-FC,0.84 [0.81-0.88],3.165e-12,***,Free Cholesterol in Very Small VLDL
M-VLDL-CE%,0.84 [0.81-0.87],8.914e-20,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.83 [0.80-0.87],1.306e-16,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-FC,0.83 [0.80-0.87],1.057e-14,***,Free Cholesterol in Small HDL
S-VLDL-CE,0.83 [0.80-0.87],1.925e-14,***,Cholesteryl Esters in Small VLDL
