Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.38 [1.31-1.46],2.371e-29,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.37 [1.30-1.44],4.930e-28,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.33 [1.26-1.40],3.364e-20,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.29 [1.22-1.36],7.964e-14,***,Phospholipids to Total-Lipids in Small HDL percentage
MUFA%,1.28 [1.21-1.36],3.216e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.25 [1.19-1.32],2.649e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.24 [1.17-1.32],9.245e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.22 [1.15-1.30],2.808e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.22 [1.15-1.29],9.614e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.21 [1.15-1.28],1.707e-06,***,Glycoprotein Acetyls
SFA%,1.20 [1.14-1.27],1.618e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.20 [1.12-1.28],0.037,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL%,1.19 [1.11-1.26],0.019,*,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.18 [1.12-1.25],4.721e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.18 [1.12-1.25],2.006e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.17 [1.10-1.24],0.039,*,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.87 [0.83-0.92],0.013,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.87 [0.83-0.92],0.037,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
