Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.05 [0.98-1.12],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,1.02 [0.95-1.08],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-PL%,1.01 [0.95-1.08],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-FC%,1.00 [0.94-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,1.00 [0.94-1.06],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,0.99 [0.93-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-C,0.97 [0.91-1.04],1.000,,VLDL Cholesterol
LDL-CE,0.94 [0.88-1.00],1.000,,Cholesteryl Esters in LDL
Total-CE,0.92 [0.86-0.98],1.000,,Total-Esterified Cholesterol
HDL-CE,0.87 [0.81-0.95],1.000,,Cholesteryl Esters in HDL
