Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.03 [0.95-1.11],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.02 [0.94-1.10],1.000,,Valine
VLDL-C,1.01 [0.94-1.09],1.000,,VLDL Cholesterol
ApoB,1.01 [0.93-1.09],1.000,,Apolipoprotein B
M-LDL-PL%,1.00 [0.93-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA,1.00 [0.93-1.08],1.000,,Saturated Fatty Acids
LDL-FC,0.99 [0.92-1.07],1.000,,Free Cholesterol in LDL
M-LDL-FC%,0.96 [0.89-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.96 [0.88-1.04],1.000,,Free Cholesterol in HDL
Albumin,0.95 [0.89-1.03],1.000,,Albumin
