Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-CE%,1.11 [1.06-1.15],0.209,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
His,1.03 [0.99-1.07],1.000,,Histidine
M-LDL-FC%,1.02 [0.98-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,1.02 [0.98-1.06],1.000,,Isoleucine
Phe,1.00 [0.96-1.04],1.000,,Phenylalanine
M-LDL-PL%,0.99 [0.95-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,0.98 [0.93-1.02],1.000,,Apolipoprotein A1
HDL-CE,0.98 [0.93-1.02],1.000,,Cholesteryl Esters in HDL
HDL-C,0.98 [0.93-1.02],1.000,,HDL Cholesterol
Tyr,0.95 [0.91-0.99],1.000,,Tyrosine
