Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.53 [1.36-1.72],2.410e-07,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.50 [1.33-1.68],2.182e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.44 [1.27-1.63],0.002,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.43 [1.26-1.63],0.015,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.40 [1.25-1.57],7.238e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.40 [1.24-1.58],0.013,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.39 [1.23-1.57],0.043,*,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.38 [1.22-1.56],0.035,*,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.74 [0.67-0.83],0.006,**,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.74 [0.67-0.82],0.001,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.73 [0.65-0.82],0.007,**,Cholesterol to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.73 [0.65-0.82],0.024,*,Clinical LDL Cholesterol
LDL-FC,0.72 [0.63-0.81],0.018,*,Free Cholesterol in LDL
IDL-L,0.72 [0.63-0.81],0.020,*,Total-Lipids in IDL
IDL-FC,0.71 [0.63-0.81],0.019,*,Free Cholesterol in IDL
Total-C,0.71 [0.63-0.80],0.004,**,Total-Cholesterol
L-LDL-FC,0.70 [0.62-0.80],0.007,**,Free Cholesterol in Large LDL
S-VLDL-PL%,0.70 [0.62-0.79],0.001,**,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.70 [0.63-0.79],4.111e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Total-CE,0.70 [0.62-0.79],0.002,**,Total-Esterified Cholesterol
IDL-C,0.69 [0.61-0.78],8.412e-04,***,Cholesterol in IDL
IDL-CE,0.69 [0.61-0.78],9.256e-04,***,Cholesteryl Esters in IDL
L-LDL-FC%,0.69 [0.62-0.77],6.753e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-FC%,0.68 [0.60-0.77],4.285e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.68 [0.61-0.76],8.633e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.68 [0.61-0.76],4.030e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.68 [0.61-0.76],2.751e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.67 [0.60-0.75],3.479e-08,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.66 [0.59-0.74],5.741e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
