Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-C,1.06 [0.86-1.29],1.000,,HDL Cholesterol
Ala,1.05 [0.87-1.26],1.000,,Alanine
M-LDL-FC%,1.04 [0.85-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,1.04 [0.86-1.25],1.000,,Glutamine
Gly,1.01 [0.84-1.23],1.000,,Glycine
Clinical LDL-C,0.62 [0.52-0.74],0.036,*,Clinical LDL Cholesterol
LDL-C,0.62 [0.51-0.74],0.046,*,LDL Cholesterol
LDL-L,0.62 [0.51-0.74],0.034,*,Total-Lipids in LDL
LDL-CE,0.61 [0.51-0.74],0.039,*,Cholesteryl Esters in LDL
LDL-PL,0.60 [0.50-0.73],0.032,*,Phospholipids in LDL
S-LDL-C,0.59 [0.48-0.72],0.031,*,Cholesterol in Small LDL
M-LDL-C,0.59 [0.49-0.71],0.011,*,Cholesterol in Medium LDL
M-LDL-L,0.59 [0.49-0.71],0.009,**,Total-Lipids in Medium LDL
M-LDL-CE,0.58 [0.48-0.71],0.014,*,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.58 [0.47-0.71],0.027,*,Cholesteryl Esters in Small LDL
M-LDL-PL,0.57 [0.47-0.70],0.008,**,Phospholipids in Medium LDL
