Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6%,1.13 [0.94-1.37],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.03 [0.87-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,1.03 [0.85-1.23],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA,1.02 [0.87-1.19],1.000,,Linoleic Acid
MUFA%,1.01 [0.85-1.19],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
ApoB,1.00 [0.85-1.17],1.000,,Apolipoprotein B
ApoB/ApoA1,0.99 [0.85-1.17],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoA1,0.99 [0.84-1.15],1.000,,Apolipoprotein A1
M-LDL-PL%,0.94 [0.82-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,0.88 [0.75-1.03],1.000,,Valine
