Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-CE%,1.03 [0.98-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,1.03 [0.98-1.08],1.000,,Glutamine
Gly,1.01 [0.97-1.06],1.000,,Glycine
M-LDL-TG%,1.01 [0.96-1.06],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ala,1.01 [0.96-1.06],1.000,,Alanine
Omega-6/Omega-3,1.00 [0.95-1.05],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
DHA%,0.99 [0.94-1.05],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.98 [0.93-1.03],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.98 [0.92-1.03],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.95 [0.90-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
