Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [1.00-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.04 [0.94-1.16],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Leu,1.02 [0.91-1.13],1.000,,Leucine
VLDL-C,1.01 [0.91-1.12],1.000,,VLDL Cholesterol
Total-BCAA,1.00 [0.90-1.11],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LDL-CE,0.96 [0.86-1.06],1.000,,Cholesteryl Esters in LDL
Remnant-C,0.95 [0.86-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.92 [0.82-1.02],1.000,,Total-Cholesterol
HDL-CE,0.89 [0.80-1.00],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.85 [0.77-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
