Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.97 [1.65-2.35],8.332e-09,***,Glycoprotein Acetyls
M-LDL-TG%,1.33 [1.11-1.58],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.08 [0.89-1.31],1.000,,Total-Fatty Acids
SFA,1.07 [0.88-1.29],1.000,,Saturated Fatty Acids
PUFA,1.01 [0.83-1.22],1.000,,Polyunsaturated Fatty Acids
VLDL-CE,0.95 [0.80-1.14],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.92 [0.77-1.11],1.000,,Total-Esterified Cholesterol
LDL-CE,0.89 [0.75-1.07],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.87 [0.72-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.78 [0.64-0.96],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
