Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.07 [0.92-1.24],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-C%,1.06 [0.90-1.24],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.05 [0.90-1.23],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC%,1.04 [0.89-1.22],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.01 [0.87-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.00 [0.86-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.80 [0.69-0.93],1.000,,VLDL Cholesterol
Remnant-C,0.79 [0.69-0.92],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.78 [0.67-0.89],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.77 [0.67-0.90],1.000,,Total-Cholesterol
