Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE%,1.09 [0.97-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.07 [0.95-1.20],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.01 [0.91-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gly,1.01 [0.93-1.09],1.000,,Glycine
HDL-C,1.00 [0.90-1.11],1.000,,HDL Cholesterol
M-VLDL-C%,0.94 [0.84-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.87 [0.78-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,0.83 [0.75-0.92],1.000,,Leucine
Val,0.83 [0.75-0.92],1.000,,Valine
Total-BCAA,0.81 [0.73-0.90],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
