Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.03 [0.98-1.09],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.03 [0.97-1.08],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.02 [0.96-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL%,1.02 [0.96-1.07],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.00 [0.95-1.06],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.98 [0.92-1.03],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-CE,0.97 [0.91-1.02],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.92 [0.87-0.97],1.000,,VLDL Cholesterol
Remnant-C,0.91 [0.87-0.96],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.91 [0.86-0.96],1.000,,Total-Cholesterol
