Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ala,1.09 [1.01-1.18],1.000,,Alanine
Phe,1.09 [1.01-1.17],1.000,,Phenylalanine
Gly,1.06 [0.97-1.15],1.000,,Glycine
M-LDL-PL%,1.02 [0.95-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.02 [0.95-1.10],1.000,,Tyrosine
M-LDL-FC%,0.91 [0.85-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.85 [0.79-0.91],0.609,,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.84 [0.79-0.90],0.158,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.82 [0.77-0.88],0.003,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.79 [0.74-0.85],2.303e-05,***,Albumin
