Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.12 [1.02-1.22],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.08 [0.99-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.07 [0.97-1.17],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.04 [0.95-1.14],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-PL%,1.02 [0.93-1.12],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.96 [0.88-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.86 [0.79-0.94],1.000,,LDL Cholesterol
Non-HDL-C,0.85 [0.78-0.93],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.85 [0.78-0.93],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.84 [0.77-0.92],1.000,,Total-Cholesterol
