Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.54 [1.36-1.75],1.837e-06,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.50 [1.31-1.72],6.941e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.50 [1.32-1.69],2.361e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,1.50 [1.32-1.70],5.942e-05,***,Creatinine
IDL-PL%,1.48 [1.30-1.69],6.892e-04,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.47 [1.29-1.68],0.001,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.47 [1.30-1.66],8.803e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.74 [0.66-0.83],0.040,*,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.72 [0.64-0.82],0.042,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.72 [0.65-0.80],7.667e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.72 [0.64-0.81],0.004,**,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.72 [0.64-0.81],0.004,**,Cholesterol to Total-Lipids in Large LDL percentage
Non-HDL-C,0.72 [0.63-0.81],0.047,*,Total-Cholesterol Minus HDL-C
Total-C,0.71 [0.62-0.80],0.015,*,Total-Cholesterol
S-VLDL-PL%,0.71 [0.62-0.80],0.033,*,Phospholipids to Total-Lipids in Small VLDL percentage
Clinical LDL-C,0.70 [0.62-0.80],0.007,**,Clinical LDL Cholesterol
Total-CE,0.70 [0.62-0.80],0.012,*,Total-Esterified Cholesterol
L-LDL-PL,0.70 [0.61-0.80],0.041,*,Phospholipids in Large LDL
LDL-FC,0.70 [0.61-0.80],0.026,*,Free Cholesterol in LDL
XS-VLDL-C%,0.69 [0.62-0.77],3.010e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-L,0.69 [0.60-0.79],0.007,**,Total-Lipids in IDL
L-LDL-FC,0.69 [0.60-0.79],0.014,*,Free Cholesterol in Large LDL
XS-VLDL-CE%,0.68 [0.61-0.77],9.721e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-FC,0.68 [0.59-0.78],0.013,*,Free Cholesterol in IDL
IDL-C%,0.68 [0.61-0.75],1.381e-07,***,Cholesterol to Total-Lipids in IDL percentage
IDL-P,0.67 [0.58-0.78],0.017,*,Concentration of IDL Particles
IDL-C,0.66 [0.58-0.76],2.580e-04,***,Cholesterol in IDL
IDL-CE%,0.66 [0.59-0.74],1.511e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-CE,0.65 [0.57-0.75],1.278e-04,***,Cholesteryl Esters in IDL
