Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.15 [0.95-1.38],1.000,,Phenylalanine
His,1.03 [0.85-1.25],1.000,,Histidine
M-LDL-FC%,1.00 [0.80-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,1.00 [0.82-1.22],1.000,,Tyrosine
Ile,1.00 [0.82-1.23],1.000,,Isoleucine
Omega-3,0.98 [0.78-1.22],1.000,,Omega-3 Fatty Acids
M-VLDL-C%,0.97 [0.77-1.23],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Unsaturation,0.92 [0.73-1.16],1.000,,Degree of Unsaturation
Albumin,0.81 [0.67-0.98],1.000,,Albumin
Creatinine,0.79 [0.60-1.04],1.000,,Creatinine
