Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.09 [1.04-1.16],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.07 [1.01-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-TG%,1.07 [1.01-1.13],1.000,,Triglycerides to Total-Lipids in IDL percentage
TG/PG,1.05 [0.99-1.12],1.000,,Triglycerides to Phosphoglycerides ratio
L-HDL-PL%,1.03 [0.97-1.09],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.98 [0.93-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.98 [0.93-1.04],1.000,,VLDL Cholesterol
Remnant-C,0.95 [0.90-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.92 [0.86-0.97],1.000,,Total-Cholesterol
HDL-CE,0.87 [0.81-0.93],1.000,,Cholesteryl Esters in HDL
