Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.29 [1.08-1.54],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.18 [0.98-1.43],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-C,1.04 [0.84-1.28],1.000,,HDL Cholesterol
LA%,1.03 [0.84-1.25],1.000,,Linoleic Acid to Total-Fatty Acids percentage
HDL-CE,1.01 [0.82-1.25],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.96 [0.79-1.15],1.000,,VLDL Cholesterol
Remnant-C,0.96 [0.79-1.15],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.90 [0.75-1.09],1.000,,Total-Cholesterol
Non-HDL-C,0.89 [0.74-1.07],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.89 [0.74-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
