Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE%,1.02 [0.99-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.02 [0.99-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,1.02 [0.99-1.05],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,1.00 [0.98-1.03],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.00 [0.97-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-TG%,0.99 [0.96-1.02],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.97 [0.94-1.00],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.97 [0.94-0.99],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.96 [0.93-0.99],1.000,,Total-Cholesterol
Omega-3,0.93 [0.90-0.96],0.391,,Omega-3 Fatty Acids
