Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.13 [0.94-1.37],1.000,,Glycine
Phe,1.12 [0.93-1.34],1.000,,Phenylalanine
M-LDL-PL%,1.10 [0.91-1.33],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.08 [0.90-1.29],1.000,,Tyrosine
His,1.05 [0.87-1.26],1.000,,Histidine
HDL-CE,0.89 [0.72-1.10],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.88 [0.73-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,0.85 [0.70-1.02],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.84 [0.70-1.02],1.000,,Cholesteryl Esters in LDL
Total-CE,0.81 [0.67-0.97],1.000,,Total-Esterified Cholesterol
