Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.40 [1.26-1.55],1.347e-04,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.32 [1.18-1.47],0.081,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.31 [1.18-1.46],0.054,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.30 [1.17-1.44],0.142,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.28 [1.15-1.41],0.431,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-CE%,0.77 [0.70-0.85],0.021,*,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.77 [0.70-0.85],0.010,**,Cholesterol to Total-Lipids in IDL percentage
IDL-C,0.75 [0.68-0.84],0.047,*,Cholesterol in IDL
IDL-CE,0.75 [0.67-0.84],0.044,*,Cholesteryl Esters in IDL
Albumin,0.73 [0.67-0.81],4.920e-05,***,Albumin
