Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,1.10 [0.99-1.22],1.000,,Degree of Unsaturation
M-LDL-TG%,1.08 [0.98-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Albumin,1.04 [0.94-1.15],1.000,,Albumin
Creatinine,1.02 [0.92-1.14],1.000,,Creatinine
HDL-FC,1.01 [0.91-1.13],1.000,,Free Cholesterol in HDL
M-HDL-FC%,1.00 [0.89-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL%,0.99 [0.89-1.10],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,0.99 [0.89-1.09],1.000,,Alanine
M-LDL-C%,0.97 [0.88-1.07],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.94 [0.85-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
