Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,1.16 [0.97-1.39],1.000,,Apolipoprotein B
Non-HDL-C,1.11 [0.93-1.33],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.09 [0.91-1.30],1.000,,LDL Cholesterol
Clinical LDL-C,1.07 [0.90-1.28],1.000,,Clinical LDL Cholesterol
M-LDL-TG%,1.06 [0.88-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,0.96 [0.80-1.16],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.95 [0.79-1.14],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.91 [0.76-1.09],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.73-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.85 [0.71-1.01],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
