Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.12 [1.00-1.24],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.07 [0.96-1.18],1.000,,Apolipoprotein B
Clinical LDL-C,1.04 [0.94-1.15],1.000,,Clinical LDL Cholesterol
Total-BCAA,1.01 [0.91-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,1.01 [0.91-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.00 [0.90-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-3%,0.97 [0.87-1.08],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.96 [0.86-1.08],1.000,,Docosahexaenoic Acid
DHA%,0.94 [0.85-1.04],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
SFA%,0.93 [0.84-1.03],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
