Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.58 [1.30-1.91],0.644,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.48 [1.23-1.78],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.43 [1.15-1.77],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-C,1.01 [0.83-1.23],1.000,,VLDL Cholesterol
ApoB/ApoA1,1.01 [0.83-1.23],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Remnant-C,0.86 [0.71-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.78 [0.64-0.94],1.000,,Total-Cholesterol
M-LDL-FC%,0.71 [0.59-0.85],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.65 [0.55-0.77],0.064,,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.64 [0.54-0.76],0.044,*,Cholesteryl Esters to Total-Lipids in IDL percentage
