Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.33 [1.20-1.48],0.026,*,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.27 [1.15-1.41],0.294,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.27 [1.15-1.40],0.732,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL,1.22 [1.10-1.35],1.000,,Phospholipids in Medium HDL
Lactate,1.06 [0.96-1.18],1.000,,Lactate
Ile,0.94 [0.84-1.05],1.000,,Isoleucine
M-LDL-FC%,0.89 [0.80-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.80 [0.73-0.88],0.889,,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.79 [0.72-0.87],0.424,,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-FC,0.78 [0.70-0.87],0.890,,Free Cholesterol in Small LDL
