Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.34 [1.19-1.51],0.477,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.26 [1.12-1.42],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Creatinine,1.11 [0.97-1.27],1.000,,Creatinine
MUFA%,1.09 [0.96-1.25],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.03 [0.91-1.17],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.74 [0.67-0.83],0.016,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.73 [0.66-0.82],0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Clinical LDL-C,0.72 [0.64-0.82],0.027,*,Clinical LDL Cholesterol
Total-CE,0.72 [0.64-0.82],0.043,*,Total-Esterified Cholesterol
IDL-L,0.72 [0.63-0.81],0.045,*,Total-Lipids in IDL
L-LDL-FC,0.71 [0.62-0.81],0.035,*,Free Cholesterol in Large LDL
IDL-C,0.70 [0.62-0.80],0.010,*,Cholesterol in IDL
IDL-CE,0.70 [0.61-0.79],0.007,**,Cholesteryl Esters in IDL
