Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.32 [1.10-1.57],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.15 [0.95-1.39],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.08 [0.89-1.31],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.07 [0.89-1.30],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-C%,1.01 [0.84-1.23],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
Clinical LDL-C,0.64 [0.54-0.76],0.126,,Clinical LDL Cholesterol
LDL-C,0.64 [0.53-0.76],0.215,,LDL Cholesterol
LDL-L,0.64 [0.53-0.76],0.159,,Total-Lipids in LDL
Total-C,0.64 [0.53-0.76],0.133,,Total-Cholesterol
Total-CE,0.63 [0.53-0.76],0.136,,Total-Esterified Cholesterol
