Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.30 [1.18-1.42],0.006,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.29 [1.18-1.41],0.002,**,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.24 [1.14-1.36],0.410,,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.07 [0.97-1.18],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.01 [0.92-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.80 [0.73-0.86],0.008,**,Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.80 [0.73-0.87],0.044,*,Clinical LDL Cholesterol
Remnant-C,0.79 [0.72-0.86],0.035,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-FC,0.79 [0.72-0.86],0.040,*,Free Cholesterol in LDL
LDL-L,0.78 [0.72-0.85],0.009,**,Total-Lipids in LDL
Non-HDL-C,0.78 [0.72-0.85],0.006,**,Total-Cholesterol Minus HDL-C
LDL-C,0.78 [0.71-0.85],0.004,**,LDL Cholesterol
L-LDL-PL,0.78 [0.71-0.85],0.008,**,Phospholipids in Large LDL
IDL-PL,0.77 [0.71-0.85],0.014,*,Phospholipids in IDL
IDL-FC,0.77 [0.71-0.85],0.011,*,Free Cholesterol in IDL
LDL-CE,0.77 [0.71-0.85],0.003,**,Cholesteryl Esters in LDL
L-LDL-FC,0.77 [0.71-0.85],0.006,**,Free Cholesterol in Large LDL
SFA,0.77 [0.70-0.85],0.019,*,Saturated Fatty Acids
IDL-C,0.77 [0.70-0.84],0.003,**,Cholesterol in IDL
L-LDL-L,0.77 [0.70-0.84],0.002,**,Total-Lipids in Large LDL
IDL-L,0.77 [0.70-0.84],0.003,**,Total-Lipids in IDL
IDL-CE,0.77 [0.70-0.84],0.003,**,Cholesteryl Esters in IDL
S-LDL-CE%,0.77 [0.70-0.83],1.853e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-C,0.77 [0.70-0.84],0.001,**,Cholesterol in Large LDL
L-LDL-CE,0.76 [0.70-0.84],8.398e-04,***,Cholesteryl Esters in Large LDL
L-HDL-PL,0.76 [0.68-0.84],0.024,*,Phospholipids in Large HDL
L-HDL-L,0.75 [0.68-0.84],0.022,*,Total-Lipids in Large HDL
S-HDL-CE,0.75 [0.68-0.81],1.172e-05,***,Cholesteryl Esters in Small HDL
L-HDL-P,0.74 [0.67-0.83],0.008,**,Concentration of Large HDL Particles
Total-FC,0.73 [0.67-0.80],2.301e-06,***,Total-Free Cholesterol
Total-FA,0.73 [0.66-0.80],3.517e-06,***,Total-Fatty Acids
SM,0.73 [0.66-0.80],6.356e-06,***,Sphingomyelins
S-HDL-C,0.72 [0.66-0.79],1.745e-07,***,Cholesterol in Small HDL
S-HDL-P,0.72 [0.66-0.79],3.351e-07,***,Concentration of Small HDL Particles
S-HDL-L,0.72 [0.66-0.79],8.111e-08,***,Total-Lipids in Small HDL
Total-C,0.72 [0.66-0.78],4.933e-08,***,Total-Cholesterol
Total-L,0.72 [0.66-0.78],3.498e-08,***,Total-Lipids in Lipoprotein Particles
S-HDL-PL,0.72 [0.65-0.78],1.426e-07,***,Phospholipids in Small HDL
Total-CE,0.71 [0.65-0.78],1.721e-08,***,Total-Esterified Cholesterol
M-HDL-FC%,0.70 [0.64-0.77],2.066e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL,0.70 [0.63-0.77],3.198e-08,***,Phospholipids in Medium HDL
M-HDL-CE,0.69 [0.63-0.76],1.744e-08,***,Cholesteryl Esters in Medium HDL
S-HDL-FC,0.69 [0.63-0.76],1.053e-09,***,Free Cholesterol in Small HDL
M-HDL-C,0.69 [0.62-0.76],5.027e-09,***,Cholesterol in Medium HDL
M-HDL-L,0.68 [0.62-0.75],1.069e-09,***,Total-Lipids in Medium HDL
HDL-PL,0.68 [0.62-0.75],3.135e-09,***,Phospholipids in HDL
HDL-CE,0.68 [0.61-0.75],9.870e-09,***,Cholesteryl Esters in HDL
HDL-FC,0.68 [0.61-0.75],2.815e-08,***,Free Cholesterol in HDL
M-HDL-P,0.68 [0.61-0.75],2.924e-09,***,Concentration of Medium HDL Particles
Total-PL,0.67 [0.62-0.74],5.696e-12,***,Total-Phospholipids in Lipoprotein Particles
HDL-C,0.67 [0.61-0.75],4.405e-09,***,HDL Cholesterol
M-HDL-FC,0.67 [0.61-0.74],2.030e-09,***,Free Cholesterol in Medium HDL
HDL-L,0.67 [0.60-0.74],2.048e-10,***,Total-Lipids in HDL
PUFA,0.66 [0.60-0.73],1.302e-13,***,Polyunsaturated Fatty Acids
Omega-6,0.66 [0.61-0.72],7.477e-14,***,Omega-6 Fatty Acids
LA,0.66 [0.60-0.72],1.119e-14,***,Linoleic Acid
ApoA1,0.66 [0.60-0.73],9.303e-12,***,Apolipoprotein A1
Phosphoglyc,0.66 [0.60-0.72],5.301e-14,***,Phosphoglycerides
HDL-P,0.66 [0.60-0.72],1.970e-12,***,Concentration of HDL Particles
Cholines,0.65 [0.59-0.71],1.099e-14,***,Total-Cholines
PC,0.65 [0.59-0.71],1.722e-14,***,Phosphatidylcholines
Total-P,0.65 [0.59-0.71],1.001e-13,***,Total-Concentration of Lipoprotein Particles
