Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-PL%,1.24 [1.07-1.43],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.20 [1.06-1.36],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.15 [1.01-1.31],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,1.14 [1.01-1.29],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.06 [0.94-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LA%,0.95 [0.83-1.08],1.000,,Linoleic Acid to Total-Fatty Acids percentage
DHA%,0.92 [0.81-1.05],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,0.87 [0.76-0.98],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.85 [0.74-0.97],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Leu,0.71 [0.61-0.82],0.738,,Leucine
