Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.25 [1.15-1.36],0.024,*,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.24 [1.14-1.36],0.144,,Glycoprotein Acetyls
IDL-TG%,1.24 [1.14-1.35],0.080,,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.24 [1.13-1.35],0.830,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.22 [1.13-1.32],0.202,,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.83 [0.76-0.90],0.830,,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.83 [0.76-0.89],0.255,,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.83 [0.76-0.89],0.643,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA%,0.82 [0.76-0.89],0.951,,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.81 [0.75-0.88],0.123,,Cholesterol to Total-Lipids in Large LDL percentage
