Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [0.91-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.07 [0.89-1.28],1.000,,VLDL Cholesterol
Ile,1.03 [0.87-1.23],1.000,,Isoleucine
ApoB/ApoA1,1.03 [0.86-1.24],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.01 [0.84-1.22],1.000,,Apolipoprotein B
Albumin,0.97 [0.82-1.15],1.000,,Albumin
Creatinine,0.96 [0.76-1.21],1.000,,Creatinine
HDL-FC,0.93 [0.77-1.12],1.000,,Free Cholesterol in HDL
Unsaturation,0.88 [0.72-1.08],1.000,,Degree of Unsaturation
M-LDL-FC%,0.81 [0.68-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
