Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.32 [1.23-1.40],1.268e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.31 [1.22-1.40],1.365e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.30 [1.22-1.39],3.452e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.30 [1.22-1.39],5.286e-10,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.28 [1.20-1.36],5.122e-08,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.23 [1.15-1.31],0.001,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.22 [1.14-1.31],0.008,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.20 [1.13-1.28],0.008,**,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-FC%,0.85 [0.79-0.90],0.046,*,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.84 [0.79-0.90],0.042,*,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-CE%,0.84 [0.79-0.89],0.005,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-L,0.84 [0.78-0.89],0.032,*,Total-Lipids in Small HDL
VLDL-C,0.83 [0.78-0.89],0.035,*,VLDL Cholesterol
Phosphoglyc,0.83 [0.78-0.89],0.042,*,Phosphoglycerides
M-VLDL-L,0.83 [0.78-0.89],0.021,*,Total-Lipids in Medium VLDL
Albumin,0.83 [0.78-0.88],0.002,**,Albumin
VLDL-CE,0.83 [0.77-0.88],0.008,**,Cholesteryl Esters in VLDL
PC,0.82 [0.77-0.88],0.015,*,Phosphatidylcholines
S-HDL-FC,0.82 [0.77-0.88],0.005,**,Free Cholesterol in Small HDL
M-VLDL-P,0.82 [0.77-0.88],0.009,**,Concentration of Medium VLDL Particles
M-VLDL-PL,0.82 [0.77-0.88],0.004,**,Phospholipids in Medium VLDL
XS-VLDL-CE,0.82 [0.76-0.88],0.005,**,Cholesteryl Esters in Very Small VLDL
Cholines,0.82 [0.76-0.88],0.002,**,Total-Cholines
S-VLDL-FC,0.81 [0.76-0.87],0.001,**,Free Cholesterol in Small VLDL
M-VLDL-FC,0.81 [0.76-0.87],6.025e-04,***,Free Cholesterol in Medium VLDL
XS-VLDL-C%,0.81 [0.76-0.86],8.800e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LA,0.81 [0.75-0.86],4.781e-05,***,Linoleic Acid
Total-P,0.80 [0.75-0.86],7.323e-04,***,Total-Concentration of Lipoprotein Particles
S-VLDL-FC%,0.80 [0.75-0.86],8.093e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
SM,0.80 [0.75-0.86],3.112e-04,***,Sphingomyelins
XS-VLDL-CE%,0.80 [0.75-0.86],2.236e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-P,0.80 [0.75-0.86],1.266e-04,***,Concentration of Large LDL Particles
Total-PL,0.80 [0.75-0.86],3.947e-05,***,Total-Phospholipids in Lipoprotein Particles
Omega-6,0.80 [0.75-0.86],2.203e-05,***,Omega-6 Fatty Acids
S-VLDL-PL%,0.80 [0.75-0.85],1.042e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-CE,0.80 [0.75-0.85],8.694e-06,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.80 [0.75-0.85],9.320e-06,***,Cholesterol in Small HDL
S-LDL-P,0.80 [0.74-0.85],3.306e-05,***,Concentration of Small LDL Particles
S-HDL-P,0.80 [0.74-0.85],1.100e-05,***,Concentration of Small HDL Particles
PUFA,0.80 [0.74-0.85],8.301e-06,***,Polyunsaturated Fatty Acids
Total-L,0.79 [0.74-0.85],7.909e-07,***,Total-Lipids in Lipoprotein Particles
M-VLDL-C,0.79 [0.74-0.85],7.113e-06,***,Cholesterol in Medium VLDL
LDL-P,0.79 [0.74-0.85],7.275e-06,***,Concentration of LDL Particles
M-LDL-C%,0.79 [0.74-0.84],3.590e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE,0.79 [0.74-0.84],3.629e-06,***,Cholesteryl Esters in Medium VLDL
ApoB,0.79 [0.73-0.84],4.795e-07,***,Apolipoprotein B
S-LDL-PL,0.79 [0.73-0.84],9.138e-07,***,Phospholipids in Small LDL
IDL-PL,0.78 [0.73-0.84],1.057e-06,***,Phospholipids in IDL
Remnant-C,0.78 [0.73-0.83],4.654e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-P,0.78 [0.72-0.83],2.604e-07,***,Concentration of Medium LDL Particles
IDL-C%,0.77 [0.73-0.82],3.537e-12,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.77 [0.73-0.82],1.449e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-L,0.77 [0.72-0.83],3.775e-08,***,Total-Lipids in Small LDL
S-LDL-CE,0.77 [0.72-0.83],6.023e-08,***,Cholesteryl Esters in Small LDL
IDL-P,0.77 [0.72-0.82],2.672e-08,***,Concentration of IDL Particles
Total-FC,0.77 [0.72-0.82],2.388e-09,***,Total-Free Cholesterol
M-LDL-CE,0.77 [0.72-0.82],5.099e-09,***,Cholesteryl Esters in Medium LDL
L-LDL-C%,0.77 [0.72-0.81],3.525e-12,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-L,0.76 [0.71-0.82],6.298e-10,***,Total-Lipids in Medium LDL
S-LDL-C,0.76 [0.71-0.82],2.101e-09,***,Cholesterol in Small LDL
IDL-L,0.76 [0.71-0.82],7.707e-10,***,Total-Lipids in IDL
Non-HDL-C,0.76 [0.71-0.81],5.074e-11,***,Total-Cholesterol Minus HDL-C
IDL-FC,0.76 [0.71-0.82],3.773e-09,***,Free Cholesterol in IDL
M-LDL-PL,0.76 [0.71-0.81],1.020e-09,***,Phospholipids in Medium LDL
IDL-CE%,0.76 [0.71-0.81],2.915e-14,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-C,0.76 [0.71-0.81],1.630e-10,***,Cholesterol in Medium LDL
S-LDL-FC,0.76 [0.71-0.81],2.021e-10,***,Free Cholesterol in Small LDL
Total-C,0.76 [0.71-0.81],2.568e-11,***,Total-Cholesterol
LDL-L,0.76 [0.71-0.81],1.287e-11,***,Total-Lipids in LDL
LDL-CE,0.76 [0.71-0.81],2.202e-11,***,Cholesteryl Esters in LDL
L-LDL-L,0.75 [0.71-0.81],1.254e-11,***,Total-Lipids in Large LDL
Total-CE,0.75 [0.71-0.80],1.088e-11,***,Total-Esterified Cholesterol
L-LDL-CE,0.75 [0.70-0.80],2.115e-11,***,Cholesteryl Esters in Large LDL
LDL-PL,0.75 [0.70-0.80],1.941e-11,***,Phospholipids in LDL
LDL-C,0.75 [0.70-0.80],2.309e-12,***,LDL Cholesterol
Clinical LDL-C,0.75 [0.70-0.80],2.100e-13,***,Clinical LDL Cholesterol
L-LDL-C,0.75 [0.70-0.80],3.349e-12,***,Cholesterol in Large LDL
IDL-C,0.75 [0.70-0.80],8.534e-12,***,Cholesterol in IDL
L-LDL-PL,0.75 [0.70-0.80],6.449e-12,***,Phospholipids in Large LDL
M-LDL-FC,0.74 [0.69-0.80],5.028e-12,***,Free Cholesterol in Medium LDL
IDL-CE,0.74 [0.69-0.80],3.232e-12,***,Cholesteryl Esters in IDL
LDL-FC,0.74 [0.69-0.79],9.985e-13,***,Free Cholesterol in LDL
L-LDL-FC,0.74 [0.69-0.79],1.869e-12,***,Free Cholesterol in Large LDL
