Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-PL,1.08 [0.90-1.29],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.06 [0.88-1.28],1.000,,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.05 [0.87-1.26],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.04 [0.87-1.25],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.01 [0.84-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.90 [0.75-1.08],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.89 [0.74-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.86 [0.70-1.06],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.81 [0.68-0.97],1.000,,Cholesteryl Esters in LDL
Total-CE,0.81 [0.67-0.97],1.000,,Total-Esterified Cholesterol
