Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.09 [1.00-1.19],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.06 [0.97-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,1.03 [0.95-1.13],1.000,,Apolipoprotein B
Ile,1.01 [0.93-1.11],1.000,,Isoleucine
Non-HDL-C,1.01 [0.93-1.10],1.000,,Total-Cholesterol Minus HDL-C
Creatinine,0.94 [0.85-1.04],1.000,,Creatinine
Unsaturation,0.92 [0.84-1.01],1.000,,Degree of Unsaturation
HDL-FC,0.92 [0.83-1.01],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.91 [0.83-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.89 [0.82-0.97],1.000,,Albumin
