Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.16 [1.11-1.21],8.945e-05,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.15 [1.09-1.20],0.006,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.14 [1.09-1.20],0.005,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.08-1.19],0.017,*,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.13 [1.08-1.18],0.088,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-C%,0.89 [0.85-0.93],0.027,*,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,0.88 [0.84-0.92],0.032,*,Cholesteryl Esters in VLDL
IDL-C%,0.88 [0.84-0.92],5.981e-04,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-C,0.88 [0.84-0.92],0.023,*,VLDL Cholesterol
L-LDL-CE%,0.88 [0.84-0.92],0.002,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-CE,0.87 [0.83-0.92],0.009,**,Cholesteryl Esters in Medium VLDL
S-VLDL-FC,0.87 [0.83-0.92],0.010,*,Free Cholesterol in Small VLDL
Total-FA,0.87 [0.83-0.91],0.003,**,Total-Fatty Acids
IDL-PL,0.87 [0.83-0.91],0.004,**,Phospholipids in IDL
Albumin,0.87 [0.83-0.91],4.750e-04,***,Albumin
M-VLDL-FC,0.87 [0.83-0.91],0.003,**,Free Cholesterol in Medium VLDL
M-VLDL-PL,0.87 [0.83-0.91],0.002,**,Phospholipids in Medium VLDL
M-VLDL-P,0.87 [0.83-0.91],0.003,**,Concentration of Medium VLDL Particles
M-VLDL-C,0.87 [0.83-0.91],0.002,**,Cholesterol in Medium VLDL
M-VLDL-L,0.87 [0.83-0.91],0.001,**,Total-Lipids in Medium VLDL
S-HDL-PL,0.87 [0.83-0.91],0.002,**,Phospholipids in Small HDL
IDL-P,0.87 [0.83-0.91],0.001,**,Concentration of IDL Particles
L-LDL-C%,0.87 [0.83-0.91],4.758e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-FC,0.87 [0.82-0.91],0.001,**,Free Cholesterol in IDL
S-LDL-P,0.86 [0.82-0.91],6.386e-04,***,Concentration of Small LDL Particles
S-LDL-C%,0.86 [0.83-0.90],1.788e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
SM,0.86 [0.82-0.91],0.002,**,Sphingomyelins
L-LDL-P,0.86 [0.82-0.90],4.111e-04,***,Concentration of Large LDL Particles
PC,0.86 [0.82-0.91],9.601e-04,***,Phosphatidylcholines
Phosphoglyc,0.86 [0.82-0.90],3.462e-04,***,Phosphoglycerides
IDL-CE%,0.86 [0.82-0.90],9.224e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-P,0.86 [0.82-0.90],0.002,**,Concentration of HDL Particles
ApoB,0.86 [0.82-0.90],3.979e-05,***,Apolipoprotein B
LDL-P,0.86 [0.82-0.90],9.590e-05,***,Concentration of LDL Particles
Remnant-C,0.86 [0.82-0.90],2.033e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-L,0.86 [0.82-0.90],3.675e-05,***,Total-Lipids in IDL
M-LDL-P,0.86 [0.81-0.90],5.982e-05,***,Concentration of Medium LDL Particles
S-HDL-L,0.85 [0.81-0.90],2.357e-05,***,Total-Lipids in Small HDL
S-LDL-PL,0.85 [0.81-0.89],1.396e-05,***,Phospholipids in Small LDL
S-HDL-FC,0.85 [0.81-0.90],3.285e-05,***,Free Cholesterol in Small HDL
Cholines,0.85 [0.81-0.90],4.930e-05,***,Total-Cholines
S-LDL-FC,0.85 [0.81-0.89],5.175e-06,***,Free Cholesterol in Small LDL
IDL-C,0.85 [0.81-0.89],5.834e-06,***,Cholesterol in IDL
Total-PL,0.85 [0.81-0.89],3.092e-06,***,Total-Phospholipids in Lipoprotein Particles
IDL-CE,0.85 [0.81-0.89],1.645e-06,***,Cholesteryl Esters in IDL
LA,0.84 [0.81-0.89],5.437e-07,***,Linoleic Acid
Total-L,0.84 [0.81-0.88],1.479e-07,***,Total-Lipids in Lipoprotein Particles
Non-HDL-C,0.84 [0.81-0.88],9.292e-08,***,Total-Cholesterol Minus HDL-C
Total-P,0.84 [0.80-0.89],2.183e-05,***,Total-Concentration of Lipoprotein Particles
Total-FC,0.84 [0.80-0.88],2.429e-07,***,Total-Free Cholesterol
L-LDL-FC,0.84 [0.80-0.88],4.913e-07,***,Free Cholesterol in Large LDL
S-LDL-L,0.84 [0.80-0.88],2.310e-07,***,Total-Lipids in Small LDL
LDL-FC,0.84 [0.80-0.88],1.392e-07,***,Free Cholesterol in LDL
S-HDL-CE,0.84 [0.80-0.88],2.225e-07,***,Cholesteryl Esters in Small HDL
L-LDL-L,0.84 [0.80-0.88],3.762e-08,***,Total-Lipids in Large LDL
Clinical LDL-C,0.84 [0.80-0.88],9.721e-09,***,Clinical LDL Cholesterol
S-HDL-C,0.84 [0.80-0.88],1.195e-07,***,Cholesterol in Small HDL
M-LDL-CE,0.84 [0.80-0.88],8.648e-08,***,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.84 [0.80-0.88],1.133e-07,***,Cholesteryl Esters in Small LDL
L-LDL-PL,0.84 [0.80-0.88],6.921e-08,***,Phospholipids in Large LDL
L-LDL-C,0.84 [0.80-0.88],2.547e-08,***,Cholesterol in Large LDL
S-LDL-C,0.84 [0.80-0.88],6.365e-08,***,Cholesterol in Small LDL
LDL-L,0.84 [0.80-0.88],8.896e-09,***,Total-Lipids in LDL
Total-C,0.84 [0.80-0.88],1.227e-08,***,Total-Cholesterol
L-LDL-CE,0.84 [0.80-0.88],2.679e-08,***,Cholesteryl Esters in Large LDL
M-LDL-FC,0.84 [0.80-0.88],5.277e-08,***,Free Cholesterol in Medium LDL
Omega-6,0.84 [0.80-0.88],4.673e-08,***,Omega-6 Fatty Acids
LDL-PL,0.84 [0.80-0.88],1.899e-08,***,Phospholipids in LDL
LDL-C,0.83 [0.80-0.87],5.720e-09,***,LDL Cholesterol
M-LDL-L,0.83 [0.80-0.88],1.750e-08,***,Total-Lipids in Medium LDL
LDL-CE,0.83 [0.80-0.87],7.608e-09,***,Cholesteryl Esters in LDL
M-LDL-C,0.83 [0.80-0.88],1.922e-08,***,Cholesterol in Medium LDL
S-HDL-P,0.83 [0.79-0.88],6.470e-08,***,Concentration of Small HDL Particles
Total-CE,0.83 [0.80-0.87],7.732e-09,***,Total-Esterified Cholesterol
PUFA,0.83 [0.79-0.87],2.908e-08,***,Polyunsaturated Fatty Acids
M-LDL-PL,0.83 [0.79-0.87],1.496e-08,***,Phospholipids in Medium LDL
