Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.18 [1.01-1.37],1.000,,Glycine
M-LDL-PL%,1.10 [0.94-1.30],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.07 [0.91-1.26],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
His,1.06 [0.91-1.24],1.000,,Histidine
Phe,1.05 [0.90-1.22],1.000,,Phenylalanine
LDL-CE,0.98 [0.84-1.15],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.95 [0.80-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.94 [0.79-1.11],1.000,,Total-Cholesterol
Total-CE,0.93 [0.79-1.10],1.000,,Total-Esterified Cholesterol
HDL-CE,0.85 [0.71-1.02],1.000,,Cholesteryl Esters in HDL
