Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.17 [0.99-1.39],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.17 [0.99-1.37],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.15 [0.98-1.35],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.12 [0.95-1.31],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.05 [0.89-1.25],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
HDL-C,0.93 [0.77-1.11],1.000,,HDL Cholesterol
Remnant-C,0.91 [0.78-1.07],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.91 [0.78-1.07],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.78-1.07],1.000,,LDL Cholesterol
M-LDL-FC%,0.88 [0.75-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
