Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.52 [1.42-1.62],4.848e-29,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.51 [1.41-1.61],9.650e-29,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.50 [1.40-1.60],6.612e-25,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.49 [1.39-1.59],1.983e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.46 [1.37-1.56],2.717e-25,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.42 [1.32-1.52],1.660e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,1.36 [1.26-1.47],8.166e-10,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-TG%,1.35 [1.25-1.45],1.494e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.32 [1.22-1.42],6.652e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.28 [1.20-1.37],2.572e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.24 [1.16-1.33],1.378e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.22 [1.14-1.31],0.008,**,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.22 [1.13-1.31],0.015,*,Creatinine
M-VLDL-CE%,0.84 [0.79-0.89],0.001,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.84 [0.78-0.89],0.014,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.83 [0.78-0.88],1.139e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-PL,0.82 [0.76-0.89],0.041,*,Phospholipids in Very Small VLDL
M-VLDL-TG,0.82 [0.76-0.88],0.031,*,Triglycerides in Medium VLDL
M-VLDL-C%,0.82 [0.77-0.87],4.433e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
MUFA,0.82 [0.76-0.88],0.008,**,Monounsaturated Fatty Acids
ApoB/ApoA1,0.81 [0.75-0.87],0.002,**,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-C%,0.81 [0.76-0.86],3.655e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-L,0.81 [0.75-0.87],0.002,**,Total-Lipids in Small VLDL
L-VLDL-C,0.81 [0.75-0.87],0.003,**,Cholesterol in Large VLDL
M-LDL-CE%,0.80 [0.75-0.86],9.196e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.80 [0.75-0.85],1.484e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-PL,0.80 [0.74-0.86],0.001,**,Phospholipids in Medium HDL
XL-VLDL-C,0.80 [0.74-0.86],7.214e-04,***,Cholesterol in Very Large VLDL
VLDL-L,0.79 [0.74-0.85],2.812e-05,***,Total-Lipids in VLDL
M-HDL-L,0.79 [0.73-0.85],1.244e-04,***,Total-Lipids in Medium HDL
L-VLDL-CE,0.79 [0.73-0.85],6.927e-05,***,Cholesteryl Esters in Large VLDL
S-VLDL-CE,0.79 [0.73-0.85],3.148e-05,***,Cholesteryl Esters in Small VLDL
M-HDL-CE,0.78 [0.72-0.85],1.248e-04,***,Cholesteryl Esters in Medium HDL
M-VLDL-PL%,0.78 [0.73-0.83],2.269e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.78 [0.73-0.83],5.777e-09,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-PL,0.78 [0.72-0.84],4.169e-06,***,Phospholipids in VLDL
XS-VLDL-L,0.78 [0.72-0.84],3.576e-06,***,Total-Lipids in Very Small VLDL
VLDL-P,0.77 [0.72-0.83],3.783e-06,***,Concentration of VLDL Particles
M-HDL-C,0.77 [0.72-0.84],2.270e-05,***,Cholesterol in Medium HDL
S-LDL-CE%,0.77 [0.72-0.83],8.271e-09,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-P,0.77 [0.72-0.83],2.710e-06,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.77 [0.71-0.83],1.594e-06,***,Free Cholesterol in Very Small VLDL
HDL-PL,0.77 [0.71-0.83],9.444e-06,***,Phospholipids in HDL
LA%,0.77 [0.72-0.82],1.503e-09,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-P,0.76 [0.71-0.83],1.065e-05,***,Concentration of Medium HDL Particles
XL-VLDL-CE,0.76 [0.71-0.82],8.449e-07,***,Cholesteryl Esters in Very Large VLDL
S-HDL-PL,0.76 [0.71-0.82],2.158e-08,***,Phospholipids in Small HDL
S-VLDL-C,0.76 [0.70-0.81],2.576e-08,***,Cholesterol in Small VLDL
L-LDL-FC%,0.76 [0.71-0.81],8.943e-13,***,Free Cholesterol to Total-Lipids in Large LDL percentage
VLDL-FC,0.75 [0.70-0.81],7.524e-09,***,Free Cholesterol in VLDL
S-HDL-L,0.75 [0.70-0.81],3.795e-10,***,Total-Lipids in Small HDL
HDL-L,0.75 [0.69-0.81],1.663e-07,***,Total-Lipids in HDL
S-VLDL-PL,0.75 [0.69-0.80],2.646e-09,***,Phospholipids in Small VLDL
SFA,0.75 [0.69-0.80],1.826e-10,***,Saturated Fatty Acids
M-HDL-FC,0.74 [0.68-0.80],1.314e-07,***,Free Cholesterol in Medium HDL
ApoA1,0.74 [0.68-0.80],5.695e-09,***,Apolipoprotein A1
HDL-CE,0.74 [0.68-0.80],8.484e-08,***,Cholesteryl Esters in HDL
S-HDL-CE,0.73 [0.68-0.79],1.109e-12,***,Cholesteryl Esters in Small HDL
S-VLDL-FC%,0.73 [0.69-0.78],2.398e-15,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-C,0.73 [0.67-0.79],1.219e-08,***,HDL Cholesterol
VLDL-C,0.73 [0.68-0.78],2.641e-13,***,VLDL Cholesterol
S-HDL-FC,0.73 [0.67-0.78],1.066e-12,***,Free Cholesterol in Small HDL
S-HDL-C,0.72 [0.68-0.78],6.003e-14,***,Cholesterol in Small HDL
Total-FA,0.72 [0.67-0.78],4.271e-14,***,Total-Fatty Acids
M-VLDL-L,0.72 [0.67-0.78],3.460e-13,***,Total-Lipids in Medium VLDL
M-LDL-C%,0.72 [0.68-0.76],1.112e-23,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.72 [0.68-0.76],5.511e-20,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,0.72 [0.67-0.77],8.381e-16,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.72 [0.67-0.77],3.484e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
