Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.66 [1.52-1.82],1.614e-22,***,Creatinine
M-LDL-TG%,1.13 [1.04-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.02 [0.94-1.12],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.02 [0.93-1.12],1.000,,VLDL Cholesterol
Omega-6/Omega-3,1.02 [0.93-1.11],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Remnant-C,0.96 [0.88-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.93 [0.85-1.02],1.000,,Total-Cholesterol
HDL-CE,0.87 [0.79-0.97],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.86 [0.79-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,0.82 [0.76-0.89],0.938,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
