Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.02 [0.97-1.07],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-CE%,1.01 [0.97-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.01 [0.96-1.07],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.01 [0.96-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.01 [0.95-1.07],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
HDL-CE,0.99 [0.93-1.04],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.97 [0.92-1.02],1.000,,VLDL Cholesterol
M-VLDL-C%,0.97 [0.92-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-C,0.96 [0.91-1.02],1.000,,Total-Cholesterol
Remnant-C,0.96 [0.91-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
