Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.05 [0.90-1.21],1.000,,Glutamine
ApoB/ApoA1,1.04 [0.90-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,1.01 [0.87-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,1.01 [0.87-1.18],1.000,,Leucine
His,1.00 [0.87-1.16],1.000,,Histidine
M-LDL-PL%,0.98 [0.85-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3,0.97 [0.83-1.14],1.000,,Omega-3 Fatty Acids
Unsaturation,0.96 [0.82-1.13],1.000,,Degree of Unsaturation
SFA%,0.95 [0.82-1.11],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.95 [0.81-1.11],1.000,,Docosahexaenoic Acid
