Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.03 [0.97-1.08],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.01 [0.97-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB,1.01 [0.95-1.07],1.000,,Apolipoprotein B
LDL-C,1.01 [0.95-1.06],1.000,,LDL Cholesterol
Clinical LDL-C,1.00 [0.95-1.06],1.000,,Clinical LDL Cholesterol
Omega-6,0.99 [0.94-1.05],1.000,,Omega-6 Fatty Acids
PUFA,0.99 [0.94-1.04],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.98 [0.92-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Creatinine,0.95 [0.89-1.02],1.000,,Creatinine
Unsaturation,0.95 [0.90-1.01],1.000,,Degree of Unsaturation
