Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.32 [1.09-1.60],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.15 [0.92-1.42],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.10 [0.89-1.36],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.09 [0.90-1.31],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.08 [0.88-1.31],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.97 [0.79-1.18],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.95 [0.78-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,0.91 [0.75-1.10],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.79 [0.65-0.96],1.000,,Cholesteryl Esters in LDL
Total-CE,0.75 [0.61-0.91],1.000,,Total-Esterified Cholesterol
