Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.18 [1.04-1.34],1.000,,Valine
Total-BCAA,1.15 [1.02-1.31],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.13 [1.00-1.28],1.000,,Leucine
M-LDL-TG%,1.09 [0.97-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.06 [0.94-1.20],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-C,1.00 [0.88-1.13],1.000,,VLDL Cholesterol
LDL-CE,0.97 [0.86-1.10],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.94 [0.82-1.09],1.000,,Cholesteryl Esters in HDL
Total-C,0.94 [0.83-1.07],1.000,,Total-Cholesterol
M-LDL-FC%,0.91 [0.80-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
