Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-TG%,1.16 [0.96-1.41],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.10 [0.91-1.32],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-PL%,1.06 [0.87-1.30],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.05 [0.87-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.03 [0.86-1.24],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
LDL-FC,0.96 [0.80-1.16],1.000,,Free Cholesterol in LDL
Total-FC,0.96 [0.80-1.15],1.000,,Total-Free Cholesterol
M-LDL-FC%,0.88 [0.73-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Glu,0.87 [0.73-1.04],1.000,,Glucose
Citrate,0.86 [0.71-1.04],1.000,,Citrate
