Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.62 [1.41-1.85],8.795e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.60 [1.39-1.84],2.229e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.58 [1.38-1.80],1.972e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.55 [1.35-1.79],1.663e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.52 [1.32-1.74],9.027e-04,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.49 [1.29-1.72],0.008,**,Glycoprotein Acetyls
Omega-6/Omega-3,1.44 [1.26-1.66],0.048,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-C%,0.71 [0.62-0.80],0.032,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.70 [0.62-0.80],0.024,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.70 [0.61-0.80],0.025,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.70 [0.61-0.79],0.001,**,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.68 [0.60-0.77],2.456e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-L,0.68 [0.59-0.78],0.007,**,Total-Lipids in Lipoprotein Particles
DHA%,0.67 [0.58-0.78],0.018,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
Albumin,0.67 [0.59-0.76],5.730e-05,***,Albumin
VLDL-C,0.67 [0.57-0.78],0.029,*,VLDL Cholesterol
M-VLDL-L,0.67 [0.57-0.78],0.045,*,Total-Lipids in Medium VLDL
M-LDL-C%,0.66 [0.59-0.74],3.639e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-L,0.66 [0.57-0.77],0.013,*,Total-Lipids in Small LDL
S-VLDL-C,0.66 [0.56-0.77],0.042,*,Cholesterol in Small VLDL
LA,0.65 [0.57-0.75],0.001,**,Linoleic Acid
S-LDL-P,0.65 [0.56-0.76],0.027,*,Concentration of Small LDL Particles
Omega-6,0.65 [0.56-0.75],0.002,**,Omega-6 Fatty Acids
XS-VLDL-CE,0.65 [0.56-0.76],0.026,*,Cholesteryl Esters in Very Small VLDL
VLDL-CE,0.65 [0.56-0.75],0.005,**,Cholesteryl Esters in VLDL
S-LDL-CE%,0.65 [0.57-0.74],3.699e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-P,0.65 [0.55-0.76],0.013,*,Concentration of IDL Particles
L-LDL-C%,0.64 [0.57-0.73],6.270e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-P,0.64 [0.55-0.76],0.024,*,Concentration of Medium VLDL Particles
S-LDL-FC,0.64 [0.55-0.75],0.002,**,Free Cholesterol in Small LDL
M-VLDL-PL,0.64 [0.55-0.75],0.008,**,Phospholipids in Medium VLDL
IDL-PL,0.64 [0.55-0.75],0.003,**,Phospholipids in IDL
ApoB,0.64 [0.55-0.74],6.099e-04,***,Apolipoprotein B
IDL-L,0.64 [0.55-0.74],2.472e-04,***,Total-Lipids in IDL
Total-C,0.63 [0.55-0.73],2.102e-05,***,Total-Cholesterol
M-LDL-L,0.63 [0.55-0.73],2.579e-04,***,Total-Lipids in Medium LDL
Total-CE,0.63 [0.55-0.73],2.748e-05,***,Total-Esterified Cholesterol
S-LDL-CE,0.63 [0.54-0.74],0.002,**,Cholesteryl Esters in Small LDL
M-LDL-P,0.63 [0.54-0.74],0.004,**,Concentration of Medium LDL Particles
Remnant-C,0.63 [0.55-0.73],6.237e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-L,0.63 [0.55-0.73],2.124e-05,***,Total-Lipids in LDL
Omega-3%,0.63 [0.55-0.73],1.303e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL,0.63 [0.54-0.74],7.723e-04,***,Phospholipids in Medium LDL
IDL-FC,0.63 [0.54-0.74],8.685e-04,***,Free Cholesterol in IDL
S-VLDL-FC,0.63 [0.54-0.74],0.003,**,Free Cholesterol in Small VLDL
L-LDL-P,0.63 [0.54-0.74],0.003,**,Concentration of Large LDL Particles
S-LDL-C,0.63 [0.54-0.73],5.926e-04,***,Cholesterol in Small LDL
M-LDL-CE,0.63 [0.54-0.73],3.885e-04,***,Cholesteryl Esters in Medium LDL
LDL-P,0.63 [0.53-0.74],0.002,**,Concentration of LDL Particles
Total-FC,0.63 [0.54-0.72],5.393e-05,***,Total-Free Cholesterol
Non-HDL-C,0.62 [0.54-0.72],4.514e-06,***,Total-Cholesterol Minus HDL-C
LDL-PL,0.62 [0.54-0.72],7.491e-05,***,Phospholipids in LDL
M-VLDL-FC,0.62 [0.53-0.73],0.002,**,Free Cholesterol in Medium VLDL
Clinical LDL-C,0.62 [0.54-0.71],1.663e-06,***,Clinical LDL Cholesterol
L-LDL-L,0.62 [0.54-0.72],1.373e-05,***,Total-Lipids in Large LDL
IDL-C,0.62 [0.54-0.72],4.239e-05,***,Cholesterol in IDL
M-LDL-C,0.62 [0.54-0.72],7.382e-05,***,Cholesterol in Medium LDL
LDL-CE,0.62 [0.54-0.72],1.209e-05,***,Cholesteryl Esters in LDL
LDL-C,0.62 [0.54-0.71],4.708e-06,***,LDL Cholesterol
IDL-CE,0.62 [0.53-0.71],3.124e-05,***,Cholesteryl Esters in IDL
L-LDL-CE,0.61 [0.53-0.71],1.100e-05,***,Cholesteryl Esters in Large LDL
L-LDL-C,0.61 [0.53-0.71],4.851e-06,***,Cholesterol in Large LDL
M-VLDL-CE,0.61 [0.52-0.71],1.232e-04,***,Cholesteryl Esters in Medium VLDL
M-VLDL-C,0.61 [0.52-0.71],1.017e-04,***,Cholesterol in Medium VLDL
PUFA,0.61 [0.53-0.70],5.963e-06,***,Polyunsaturated Fatty Acids
LDL-FC,0.61 [0.52-0.70],9.330e-06,***,Free Cholesterol in LDL
M-LDL-FC,0.61 [0.52-0.71],2.926e-05,***,Free Cholesterol in Medium LDL
L-LDL-PL,0.61 [0.52-0.70],1.351e-05,***,Phospholipids in Large LDL
L-LDL-FC,0.60 [0.52-0.70],9.466e-06,***,Free Cholesterol in Large LDL
