Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.12 [0.93-1.36],1.000,,Valine
Total-BCAA,1.08 [0.89-1.31],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.04 [0.87-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,1.04 [0.85-1.27],1.000,,Leucine
Omega-6/Omega-3,1.01 [0.83-1.22],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-CE,0.98 [0.80-1.20],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.98 [0.80-1.21],1.000,,VLDL Cholesterol
Total-C,0.96 [0.78-1.19],1.000,,Total-Cholesterol
M-LDL-FC%,0.94 [0.75-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.94 [0.76-1.16],1.000,,Cholesteryl Esters in HDL
