Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.54 [1.37-1.74],1.761e-07,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.52 [1.34-1.71],6.820e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.50 [1.32-1.70],8.558e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.49 [1.32-1.67],7.071e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.44 [1.28-1.61],1.585e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.41 [1.24-1.59],0.010,*,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-FC%,0.74 [0.66-0.83],0.017,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.73 [0.66-0.82],0.003,**,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.72 [0.64-0.81],0.004,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.72 [0.63-0.81],0.018,*,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.71 [0.64-0.80],2.263e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC%,0.71 [0.64-0.79],2.422e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.71 [0.63-0.80],0.003,**,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-PL,0.70 [0.62-0.80],0.017,*,Phospholipids in Small LDL
S-LDL-CE%,0.69 [0.62-0.78],1.533e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
VLDL-C,0.69 [0.61-0.79],0.003,**,VLDL Cholesterol
M-VLDL-PL,0.69 [0.60-0.79],0.010,*,Phospholipids in Medium VLDL
IDL-CE%,0.69 [0.62-0.77],1.047e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-P,0.69 [0.60-0.79],0.019,*,Total-Concentration of Lipoprotein Particles
S-VLDL-FC,0.69 [0.60-0.79],0.009,**,Free Cholesterol in Small VLDL
