Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
His,1.09 [1.02-1.16],1.000,,Histidine
Gly,1.03 [0.96-1.11],1.000,,Glycine
Ile,1.03 [0.96-1.10],1.000,,Isoleucine
Phe,1.01 [0.95-1.08],1.000,,Phenylalanine
M-LDL-FC%,1.01 [0.94-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.00 [0.93-1.07],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoA1,0.99 [0.92-1.07],1.000,,Apolipoprotein A1
HDL-C,0.99 [0.92-1.07],1.000,,HDL Cholesterol
HDL-CE,0.99 [0.92-1.06],1.000,,Cholesteryl Esters in HDL
M-LDL-TG%,0.98 [0.92-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
