Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.56 [1.35-1.81],6.864e-04,***,Glycoprotein Acetyls
L-LDL-TG%,1.43 [1.24-1.65],0.234,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.41 [1.22-1.63],0.970,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.40 [1.21-1.61],0.609,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.06 [0.92-1.23],1.000,,VLDL Cholesterol
Remnant-C,0.95 [0.82-1.10],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.85 [0.74-0.99],1.000,,Total-Cholesterol
IDL-C%,0.73 [0.64-0.83],0.560,,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.73 [0.63-0.83],0.891,,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.69 [0.61-0.79],0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
